article_id,popularity_score
0,842304
1,90453
2,73026
3,48264
4,222185
5,467950
6,461814
7,7823
8,63207
9,268534
10,205186
11,68619
12,965926
13,55360
14,43563
15,7921
16,62398
17,17396
18,500449
19,822202
20,423058
21,28644
22,35548
23,70637
24,71971
25,50980
26,2735839
27,5446
28,48234
29,10893
30,406547
31,35072
32,32307
33,454957
34,8308
35,165690
36,48924
37,77477
38,172826
39,350545
40,8235
41,9856
42,20360
43,36314
44,10176
45,13178
46,4748
47,637
48,3036
49,1334
50,429
51,2893
52,5245
53,803
54,1267
55,1526
56,1569
57,5702
58,4016
59,1037
60,876
61,843
62,2266
63,2499
64,1149
65,1023
66,1641
67,1108
68,1844
69,1424
70,2580
71,3926
72,1250
73,389
74,2485
75,1203
76,746
77,3116
78,4044
79,1523
80,2843
81,1064
82,3491
83,1004
84,913
85,1048
86,1343
87,1897
88,352
89,1850
90,440
91,2371
92,518
93,590
94,457
95,2665
96,1714
97,886
98,2196
99,617
100,1233
101,860
102,4196
103,640
104,833
105,4239
106,429
107,1327
108,4035
109,2039
110,2666
111,2483
112,3099
113,2025
114,1935
115,1676
116,4481
117,4824
118,912
119,585
120,2402
121,1876
122,10390
123,8650
124,7783
125,28954
126,10306
127,1316479
128,18603
129,2250
130,6052
131,26516
132,1615
133,1185337
134,11811
135,16371
136,116939
137,15208
138,31034
139,102307
140,7222
141,2152
142,20052
143,24489
144,20901
145,11941
146,15115
147,4016
148,11659
149,13979
150,902002
151,8449
152,22326
153,34425
154,18953
155,8972
156,35197
157,10005
158,3318922
159,13318
160,345672
161,42044
162,30778
163,33115
164,18636
165,853761
166,16230
167,26991
168,14240
169,29366
170,92861
171,317690
172,169589
173,32499
174,82142
175,179273
176,560728
177,35613
178,107642
179,3113
180,524025
181,29151
182,105704
183,363207
184,1060570
185,145885
186,8569
187,3022
188,15101
189,214598
190,335850
191,74816
192,103507
193,32414
194,3255
195,6586
196,2208
197,161546
198,10897
199,49684
200,10888
201,64196
202,150609
203,2422
204,31157
205,247231
206,26210
207,89883
208,4472
209,141841
210,1766
211,753143
212,1059748
213,12687
214,79217
215,5769
216,15300
217,16375
218,119662
219,92814
220,429108
221,603843
222,12901
223,236549
224,22226
225,30393
226,695665
227,18078
228,25866
229,48175
230,29361
231,32466
232,8732
233,36862
234,14361
235,2332
236,151798
237,6989
238,82497
239,213894
240,18844
241,4680
242,36562
243,139459
244,40320
245,2784
246,150561
247,11414
248,234445
249,1436777
250,308460
251,5080
252,5372
253,5373
254,104527
255,6431
256,2412
257,8436
258,11865
259,227165
260,208616
261,100966
262,2804
263,29315
264,15949
265,55861
266,47269
267,8849
268,14031
269,88793
270,1128179
271,59504
272,1915
273,2200
274,1012
275,27332
276,644313
277,4208
278,5301
279,22557
280,46744
281,10322
282,5500
283,309072
284,238592
285,1959
286,14737
287,64068
288,28981
289,136801
290,34472
291,72067
292,29790
293,7225
294,18592
295,310341
296,613259
297,119551
298,357545
299,75297
300,13001
301,182701
302,15761
303,40095
304,118708
305,138293
306,11088
307,145730
308,696028
309,212869
310,96903
311,6957
312,278127
313,35734
314,4606
315,20754
316,98937
317,27266
318,5761
319,503683
320,66988
321,2468
322,451147
323,57390
324,515704
325,938587
326,112773
327,26099
328,9789
329,8384
330,2302
331,2355
332,8726
333,1651
334,9496
335,3514
336,134797
337,12208
338,5201
339,194711
340,82315
341,4493
342,9026
343,2774
344,19308
345,5312
346,9174
347,61177
348,626673
349,10634
350,1040491
351,865227
352,567418
353,70391
354,6911
356,168536
357,21804
358,14222
359,20867
360,195778
361,69622
362,232095
363,1511775
364,281115
365,178545
366,11286
367,472999
368,379058
369,23189
370,13542
371,10471
372,104968
373,52118
374,335853
375,7255
376,124840
377,46193
378,508062
379,438507
380,14944
381,214
382,114323
383,92964
384,42871
385,27715
386,75844
387,84796
388,49110
389,485896
390,27832
391,215152
392,12048
393,282570
394,296464
395,5075
396,81589
397,67011
398,48893
399,6206
400,39624
401,171738
402,317882
403,595084
404,163890
405,179424
406,25569
407,1170486
408,120178
409,501624
410,34601
411,398129
412,35960
413,1761
414,460063
415,693917
416,523009
417,469134
418,27147
419,549299
420,185452
421,419167
422,123648
423,91989
424,335420
425,235259
426,36325
427,629564
428,332200
429,18229
430,281513
431,766298
432,254901
433,70224
434,48825
435,782854
436,159300
437,68029
438,866355
439,118016
440,100037
441,68890
442,24024
443,702722
444,60457
445,24174
446,571349
447,15183
448,45399
449,12213
450,210490
451,92930
452,428062
453,248197
454,157543
455,1255573
456,399384
457,141795
458,524071
459,484994
460,115677
461,62836
462,15573
463,501899
464,8961
465,384130
466,174635
467,129955
468,597970
469,21543
470,249657
471,72273
472,343631
473,85487
474,414463
475,8121
476,154848
477,11114
478,53133
479,248697
480,868406
481,69229
482,294637
483,6339
484,2169014
485,237840
486,490448
487,240039
488,1308931
489,288361
490,101390
491,140467
492,1313979
493,300078
494,256698
495,1987
496,219124
497,203286
498,17335
499,118010
500,131478
501,960875
502,119404
503,37884
504,554857
505,476315
506,106300
507,267099
508,267772
509,5474
510,100511
511,495606
512,401533
513,29833
514,30343
515,417727
516,16974
517,108134
518,1192
519,292057
520,44563
521,384842
522,79484
523,9371
524,2598
525,174214
526,351772
527,436326
528,732533
529,89083
530,359490
531,76611
532,631735
533,87952
534,280010
535,10818
536,675724
537,61556
538,425668
539,271490
540,299125
541,875949
542,102016
543,87521
544,25913
545,403669
546,465381
547,8543
548,2200
549,16179
550,254759
551,427727
552,819433
553,162014
554,94722
555,83699
556,570716
557,474491
558,32086
559,749951
560,305367
561,494002
562,603199
563,95810
564,80265
565,59932
566,1134392
567,96402
568,730495
569,210648
570,326287
571,233747
572,4282080
573,36768
574,520596
575,459564
576,158280
577,9252
578,529386
579,622298
580,11581
581,13409
582,6740
583,12526
584,22648
585,758626
586,208708
587,34371
588,268734
589,25982
590,265712
591,13741
592,135059
593,271532
594,10943
595,313418
596,152856
597,57100
598,337129
599,749086
600,366686
601,372374
602,550224
603,201191
604,676593
605,465534
606,535289
607,201046
608,144590
609,92665
610,23323
611,60607
612,283768
613,459183
614,272289
615,80763
616,36922
617,51524
618,132041
619,80866
620,119551
621,1205416
622,16266
623,964618
624,2055
625,423675
626,9415
627,243701
628,677973
629,246938
630,287185
631,275800
632,544804
633,162307
634,344481
635,236437
636,239169
637,605378
638,10061
639,553087
640,152503
641,211133
642,12772
643,17288
644,1005568
645,243958
646,357799
647,1177370
648,63477
649,4377
650,503112
651,2501082
652,66360
653,288827
654,379730
655,309057
656,211313
657,15310
658,1197352
659,616463
660,825422
661,63144
662,22004
663,7136
664,1098046
665,739161
666,160431
667,326123
668,7429
669,1105937
670,51312
671,147487
672,43528
673,639590
674,44446
675,671663
676,675423
677,42423
678,557136
679,715575
680,623102
681,536090
682,705998
683,7106
684,22143
685,452895
686,410169
687,590503
688,14179
689,500472
690,6600
691,99726
692,141673
693,444118
694,363655
695,344933
696,218900
697,1198069
698,6157
699,552102
700,390881
701,169418
702,171795
703,340871
704,28060
705,978585
706,163948
707,448177
708,442954
709,5996
710,253653
711,534171
712,1361635
713,297181
714,316110
715,118545
716,301401
717,304924
718,273250
719,153529
720,506847
721,651200
722,8108
723,31337
724,10901
725,117062
726,267247
727,5973
728,91474
729,990937
730,160892
731,103680
732,76773
733,647098
734,209881
735,1459
736,205397
737,1998
738,970536
739,651877
740,90489
741,24574
742,153078
743,46477
744,144259
745,764608
746,6143
747,1211233
748,272736
749,454094
750,13424
751,111771
752,67573
753,5092
754,44301
755,475008
756,79654
757,23884
758,249644
759,82542
760,407
761,748202
762,441928
763,232376
764,299798
765,88556
766,261413
767,749028
768,372451
769,803411
770,76872
771,199382
772,43639
773,191978
774,384836
775,122847
776,57161
777,1574223
778,30082
779,161573
780,83142
781,97689
782,714923
783,8168
784,555658
785,582435
786,556899
787,212656
788,293321
789,922990
790,78136
791,696270
792,383200
793,901170
794,438986
795,132126
796,283808
797,155098
798,41966
799,1020335
800,165417
801,419547
802,9755
803,235967
804,309169
805,595676
806,433121
807,209881
808,36268
809,425850
810,919447
811,230191
812,252042
813,150098
814,2110
815,511467
816,215755
817,11245
818,1009105
819,643717
820,280943
821,31954
822,586412
823,336149
824,2233
825,22548
826,231750
827,10196
828,462141
829,242104
830,172809
831,838649
832,418282
833,407261
834,16886
835,97187
836,637564
837,672861
838,34299
839,18734
840,69008
841,135510
842,564562
843,38244
844,168246
845,596382
846,5044
847,11193
848,1725
849,81000
850,13848
851,7199
852,4415
853,806330
854,10325
855,359090
856,4487
857,14894
858,3913
859,422477
860,5195
861,26178
862,119739
863,4266
864,130402
865,177318
866,210820
867,189613
868,8217
869,253883
870,64463
871,3924
872,32666
873,10837
874,40728
875,263187
876,22907
877,2511
878,24325
879,131575
880,60590
881,2915
882,13318
883,161658
884,171156
885,54461
886,116766
887,39221
888,115107
889,9598
890,22542
891,12283
892,7642
893,48338
894,12762
895,468991
896,1219
897,18970
898,1199
899,104044
900,11473
901,7814
902,11676
903,12953
904,194176
905,275169
906,325810
907,6966
908,9514
909,4264
910,1920
911,64574
912,3082
913,1467
914,6748
915,56562
916,102571
917,102320
918,412
919,403892
920,83858
921,67043
922,27319
923,42573
924,111376
925,82553
926,81741
927,102138
928,32264
929,30465
930,133147
931,8960
932,447018
933,73816
934,983406
935,297142
936,8602
937,10448
938,98990
939,624419
940,145866
941,20441
942,2683
943,3882
944,50648
945,5332
946,5070
947,24547
948,325170
949,808422
950,59863
951,57236
952,174130
953,49805
954,4670
955,16080
956,9715
957,49265
958,3297
959,4755
960,449773
961,22413
962,571944
963,178043
964,7733
965,547161
966,7655
967,165179
968,13497
969,213406
970,40240
971,10817
972,28491
973,8529
974,360
975,119955
976,493613
977,228155
978,8708
979,11627
980,17108
981,63031
982,47102
983,227954
984,3504
985,7792
986,5880
987,65815
988,450265
989,308663
990,18270
991,999
992,11648
993,71602
994,5013
995,1165
996,3606573
997,46527
998,7186
999,6729
1000,2254
1001,2240
1002,12124
1003,61898
1004,6061
1005,62206
1006,161951
1007,399391
1008,2183
1009,41424
1010,140393
1011,159610
1012,13959
1013,149390
1014,25327
1015,295483
1016,214882
1017,21730
1018,196468
1019,90254
1020,36925
1021,35368
1022,133520
1023,9310
1024,18873
1025,216348
1026,193465
1027,3288
1028,257275
1029,500321
1030,12190
1031,13787
1032,29835
1033,6421
1034,115767
1035,449287
1036,13756
1037,8641
1038,34256
1039,41364
1040,484430
1041,140111
1042,204323
1043,11192
1044,20543
1045,7103
1046,54511
1047,306389
1048,59857
1049,79055
1050,29002
1051,3798
1052,2532
1053,279334
1054,72047
1055,4920
1056,8896
1057,153419
1058,112360
1059,2736
1060,18400
1061,44822
1062,300502
1063,4286
1064,16403
1065,5110
1066,121913
1067,73861
1068,36031
1069,3531
1070,3216
1071,7818
1072,25880
1073,33788
1074,156931
1075,8615
1076,244809
1077,33433
1078,12523
1079,336679
1080,41344
1081,623134
1082,38618
1083,96975
1084,32030
1085,1754
1086,614415
1087,1347105
1088,47700
1089,47808
1090,38581
1091,20861
1092,4688
1093,118513
1094,2050070
1095,2426
1096,86428
1097,14582
1098,11635
1099,108897
1100,1333
1101,249276
1102,3894
1103,28573
1104,294559
1105,83446
1106,4093
1107,85943
1108,132338
1109,392156
1110,8150
1111,439221
1112,11493
1113,69464
1114,7780
1115,9330
1116,88198
1117,30627
1118,2193
1119,93876
1120,6669
1121,43958
1122,21523
1123,15936
1124,15742
1125,139717
1126,8998
1127,8856
1128,42828
1129,69638
1130,5915
1131,10500
1132,120614
1133,934
1134,31023
1135,27275
1136,88091
1137,106413
1138,175180
1139,401169
1140,4147
1141,53760
1142,12493
1143,244117
1144,23690
1145,24701
1146,75507
1147,108411
1148,349184
1149,2089
1150,85618
1151,3040
1152,4152
1153,2596
1154,46977
1155,582318
1156,41513
1157,513711
1158,12418
1159,6536
1160,3875
1161,5084
1162,28170
1163,9455
1164,5518
1165,81371
1166,300078
1167,101347
1168,86242
1169,2982
1170,80768
1171,15353
1172,38316
1173,217792
1174,81389
1175,56140
1176,1816
1177,12118
1178,52612
1179,250123
1180,55383
1181,111018
1182,243529
1183,8428
1184,29286
1185,1047
1186,202496
1187,368654
1188,139189
1189,32582
1190,48054
1191,105988
1192,59274
1193,325340
1194,10712
1195,297167
1196,330380
1197,145750
1198,8694
1199,106101
1200,5936
1201,5425
1202,3313
1203,83050
1204,257696
1205,2867
1206,3525
1207,459977
1208,9132
1209,105277
1210,4742
1211,51631
1212,43274
1213,262343
1214,9450
1215,39880
1216,4863
1217,11620
1218,55891
1219,11542
1220,5858
1221,21960
1222,1948
1223,9807
1224,7654
1225,14167
1226,62157
1227,1834
1228,37953
1229,197417
1230,124916
1231,38919
1232,23792
1233,112042
1234,2912
1235,77878
1236,41659
1237,152373
1238,9116
1239,14625
1240,5717
1241,1171
1242,75795
1243,2379
1244,16768
1245,6974
1246,181752
1247,66366
1248,262509
1249,182865
1250,395238
1251,7797
1252,13029
1253,524264
1254,14991
1255,26150
1256,46320
1257,1577
1258,338750
1259,5318
1260,1919
1261,188374
1262,11423
1263,125844
1264,9618
1265,7664
1266,7546
1267,266221
1268,29509
1269,3115
1270,54345
1271,163435
1272,1341
1273,79940
1274,29998
1275,275220
1276,5074
1277,823178
1278,267512
1279,201558
1280,9537
1281,66544
1282,132194
1283,19085
1284,586694
1285,97949
1286,16476
1287,49074
1288,156019
1289,259434
1290,216970
1291,6451
1292,67800
1293,259566
1294,23393
1295,8812
1296,16160
1297,14219
1298,27703
1299,13816
1300,10290
1301,20185
1302,5070
1303,36079
1304,289566
1305,34785
1306,443196
1307,11877
1308,214606
1309,258564
1310,15902
1311,79289
1312,165686
1313,426870
1314,19155
1315,3552
1316,286275
1317,32637
1318,52934
1319,13387
1320,14273
1321,15759
1322,17513
1323,716355
1324,233592
1325,526324
1326,151556
1327,87042
1328,17127
1329,3118
1330,633319
1331,45560
1332,94010
1333,43711
1334,11347
1335,12413
1336,40983
1337,15887
1338,183450
1339,22333
1340,118942
1341,10775
1342,112693
1343,114148
1344,5264
1345,804590
1346,327156
1347,6984
1348,2889
1349,37517
1350,228752
1351,77199
1352,155242
1353,46528
1354,1310
1355,240205
1356,17731
1357,58755
1358,67606
1359,28963
1360,6508
1361,1115568
1362,182724
1363,7627
1364,4737
1365,149607
1366,638813
1367,4896
1368,230128
1369,407121
1370,50596
1371,5995
1372,294676
1373,116226
1374,255173
1375,411398
1376,16196
1377,79819
1378,497363
1379,106029
1380,46543
1381,2381
1382,192279
1383,13647
1384,19096
1385,34108
1386,44188
1387,14226
1388,37106
1389,1572
1390,234031
1391,22379
1392,265135
1393,17434
1394,32130
1395,13303
1396,4227
1397,356148
1398,1001561
1399,77830
1400,4580
1401,11777
1402,978284
1403,16008
1404,163256
1405,70002
1406,5629
1407,352097
1408,76845
1409,19112
1410,529
1411,85440
1412,89942
1413,10227
1414,658625
1415,47560
1416,403099
1417,21644
1418,22203
1419,28666
1420,698385
1421,462131
1422,20384
1423,75036
1424,18036
1425,2418
1426,27563
1427,14795
1428,75722
1429,216730
1430,13429
1431,6551
1432,13315
1433,1214
1434,633301
1435,16266
1436,2714
1437,5262
1438,29624
1439,339917
1440,11723
1441,486251
1442,1076372
1443,94752
1444,851179
1445,27978
1446,66660
1447,10501
1448,11401
1449,19602
1450,308007
1451,50444
1452,281222
1453,299130
1454,20706
1455,5463
1456,76827
1457,85874
1458,126745
1459,258546
1460,742037
1461,11786
1462,5588
1463,3375
1464,110606
1465,11779
1466,426882
1467,4968
1468,4902
1469,278396
1470,126860
1471,86061
1472,42750
1473,166220
1474,30151
1475,261107
1476,116179
1477,828365
1478,30305
1479,224320
1480,125416
1481,18743
1482,86094
1483,771539
1484,489302
1485,62840
1486,11050
1487,65939
1488,61902
1489,125506
1490,14597
1491,372981
1492,42352
1493,24308
1494,680105
1495,458486
1496,32361
1497,24530
1498,34453
1499,14053
1500,63625
1501,30603
1502,173048
1503,6837
1504,160109
1505,48235
1506,14060
1507,100723
1508,8904
1509,18968
1510,4110
1511,36957
1512,392360
1513,17340
1514,159841
1515,48956
1516,64472
1517,484888
1518,287430
1519,6507
1520,622316
1521,23969
1522,86720
1523,241406
1524,123730
1525,37828
1526,338634
1527,14183
1528,4085
1529,134517
1530,101296
1531,781400
1532,109407
1533,9281
1534,669660
1535,342735
1536,54246
1537,431723
1538,49876
1539,300723
1540,131958
1541,36351
1542,6103
1543,6965
1544,60446
1545,38334
1546,34714
1547,3594
1548,17441
1549,62357
1550,39877
1551,1940
1552,102716
1553,51167
1554,17664
1555,176143
1556,88536
1557,36372
1558,15579
1559,7326
1560,72747
1561,334996
1562,21893
1563,38639
1564,381746
1565,67334
1566,39335
1567,64410
1568,499928
1569,914203
1570,441275
1571,14691
1572,5471
1573,213413
1574,84647
1575,4466
1576,39732
1577,13974
1578,73989
1579,3079
1580,26044
1581,8729
1582,51114
1583,179405
1584,89995
1585,9686
1586,9546
1587,7783
1588,9842
1589,12040
1590,120067
1591,20910
1592,231354
1593,12272
1594,737927
1595,35567
1596,256649
1597,109956
1598,26308
1599,61265
1600,32878
1601,9458
1602,31492
1603,16971
1604,14841
1605,135656
1606,187933
1607,54690
1608,509495
1609,100512
1610,172548
1611,60100
1612,183341
1613,13879
1614,116515
1615,1909
1616,48154
1617,26266
1618,20053
1619,250841
1620,5793
1621,85556
1622,247251
1623,100783
1624,333106
1625,12899
1626,13771
1627,101947
1628,337453
1629,67572
1630,26934
1631,371631
1632,6287
1633,362674
1634,82774
1635,118663
1636,16195
1637,4453
1638,10395
1639,236206
1640,78281
1641,163454
1642,106430
1643,47814
1644,4812
1645,46139
1646,157800
1647,257919
1648,78368
1649,3163
1650,128545
1651,15590
1652,21852
1653,169655
1654,65032
1655,84741
1656,11592
1657,394025
1658,15833
1659,10257
1660,2016
1661,31965
1662,117326
1663,6285
1664,25911
1665,396751
1666,19027
1667,136909
1668,8001
1669,371960
1670,20740
1671,7921
1672,238038
1673,70405
1674,24038
1675,44943
1676,138350
1677,120902
1678,21809
1679,39597
1680,3587
1681,88203
1682,5317
1683,25992
1684,49174
1685,19852
1686,129089
1687,15148
1688,3519
1689,252217
1690,452011
1691,22521
