,Unnamed: 0.1,alg,country,h_cat,key_phrases,key_words,kmeans_augmented,kmeans_plain,label,lda,links,pmi,tfidf,h_cat_tfidf,h_cat_pmi,links_tfidf,links_pmi,key_words_tfidf,key_words_pmi,key_phrases_tfidf,key_phrases_pmi,lda_tfidf,lda_pmi,share,avg_borda,cluster_num
96,55,kmeans_augmented,5,0.0,0.0,1.0,1.0,,species,0.0,0.0,0.03855370218730162,0.007856181173588751,0.0,0.0,0.0,0.0,0.006640024414659626,0.019732980626691248,0.0,0.0,0.0,0.0,0.2,0.2,5
97,50,kmeans_augmented,5,0.0,0.0,0.0,1.0,,species,0.0,1.0,0.3895131086142322,0.04761106171098011,0.0,0.0,0.016112940263072768,0.13352527053835522,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,5
98,51,kmeans_augmented,5,0.0,1.0,0.0,1.0,,fish,0.0,0.0,0.0721782803524706,0.013896594002189388,0.0,0.0,0.0,0.0,0.0,0.0,0.006151105071319552,0.022719331890424986,0.0,0.0,0.2,0.8,5
99,51,kmeans_augmented,5,0.0,0.0,0.0,1.0,,fish,0.0,1.0,0.4351225125219982,0.04024110842134517,0.0,0.0,0.01575274749348138,0.12987537703844573,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,5
100,52,kmeans_augmented,5,0.0,1.0,0.0,1.0,,fisheries,0.0,0.0,0.10875406188458957,0.010361112875200593,0.0,0.0,0.0,0.0,0.0,0.0,0.004043055364468609,0.016630322726242826,0.0,0.0,0.4,1.2,5
101,51,kmeans_augmented,5,0.0,0.0,1.0,1.0,,fisheries,0.0,0.0,0.09297687279351227,0.009282786409397541,0.0,0.0,0.0,0.0,0.0046617016643910655,0.03133600279498072,0.0,0.0,0.0,0.0,0.4,1.2,5
102,53,kmeans_augmented,5,0.0,1.0,0.0,1.0,,females,0.0,0.0,0.10169263535478087,0.009954896204471715,0.0,0.0,0.0,0.0,0.0,0.0,0.0040428440694908335,0.015798688794756252,0.0,0.0,0.0,0.0,5
103,54,kmeans_augmented,5,0.0,0.0,1.0,1.0,,females,0.0,0.0,0.08224468519106115,0.008051097324698988,0.0,0.0,0.0,0.0,0.006704317065994793,0.01786638659285746,0.0,0.0,0.0,0.0,0.0,0.0,5
104,54,kmeans_augmented,5,0.0,1.0,0.0,1.0,,sea,0.0,0.0,0.08482097277089698,0.009587254136384678,0.0,0.0,0.0,0.0,0.0,0.0,0.004025582887344337,0.017789188717038783,0.0,0.0,0.4,1.0,5
105,52,kmeans_augmented,5,0.0,0.0,1.0,1.0,,sea,0.0,0.0,0.0677468576532629,0.008996904066767527,0.0,0.0,0.0,0.0,0.008646134849739931,0.023729577968146127,0.0,0.0,0.0,0.0,0.4,1.0,5
106,59,kmeans_augmented,5,0.0,1.0,0.0,1.0,,waters,0.0,0.0,0.07411999661427178,0.006865267501767474,0.0,0.0,0.0,0.0,0.0,0.0,0.004719173895134635,0.0231675067903342,0.0,0.0,0.0,0.0,5
107,50,kmeans_augmented,5,0.0,0.0,1.0,1.0,,waters,0.0,0.0,0.07699522003969787,0.010563284272131136,0.0,0.0,0.0,0.0,0.004737951674927575,0.03289789441298868,0.0,0.0,0.0,0.0,0.0,0.0,5
108,60,kmeans_augmented,6,0.0,1.0,0.0,1.0,,plant,0.0,0.0,0.0320447413161883,0.008588164805000667,0.0,0.0,0.0,0.0,0.0,0.0,0.0040572080036284115,0.021115934996570558,0.0,0.0,0.13636363636363635,0.2727272727272727,6
109,61,kmeans_augmented,6,0.0,1.0,0.0,1.0,,leaves,0.0,0.0,0.03328032100431683,0.008299438004075224,0.0,0.0,0.0,0.0,0.0,0.0,0.003695819567656204,0.01811585680033649,0.0,0.0,0.045454545454545456,0.2272727272727273,6
110,61,kmeans_augmented,6,0.0,0.0,1.0,1.0,,leaves,0.0,0.0,0.02755981396736968,0.007818281668579567,0.0,0.0,0.0,0.0,0.004960532556670839,0.02114911770960352,0.0,0.0,0.0,0.0,0.045454545454545456,0.2272727272727273,6
111,62,kmeans_augmented,6,0.0,1.0,0.0,1.0,,fruit,0.0,0.0,0.029598458481757163,0.008237784540862476,0.0,0.0,0.0,0.0,0.0,0.0,0.0036828752114147975,0.014059427850613706,0.0,0.0,0.18181818181818185,0.3181818181818182,6
112,61,kmeans_augmented,6,0.0,0.0,0.0,1.0,,fruit,0.0,1.0,0.15348253907003664,0.03475553287287507,0.0,0.0,0.016135437029338867,0.0739881306708516,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.3181818181818182,6
113,63,kmeans_augmented,6,0.0,1.0,0.0,1.0,,seeds,0.0,0.0,0.031056123879427473,0.007454814591828039,0.0,0.0,0.0,0.0,0.0,0.0,0.003636181893907981,0.019206876857977825,0.0,0.0,0.045454545454545456,0.13636363636363635,6
114,64,kmeans_augmented,6,0.0,0.0,1.0,1.0,,seeds,0.0,0.0,0.026301016153626226,0.006887266733050357,0.0,0.0,0.0,0.0,0.0043034835473024675,0.0154669978173604,0.0,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,6
115,64,kmeans_augmented,6,0.0,1.0,0.0,1.0,,cultivars,0.0,0.0,0.030887652293285613,0.0070231214370604965,0.0,0.0,0.0,0.0,0.0,0.0,0.0033399272638418988,0.01719891852131714,0.0,0.0,0.13636363636363635,0.3636363636363637,6
116,67,kmeans_augmented,6,0.0,0.0,1.0,1.0,,cultivars,0.0,0.0,0.025860846624501586,0.00578221716286929,0.0,0.0,0.0,0.0,0.0038169446722005436,0.015405290507087119,0.0,0.0,0.0,0.0,0.13636363636363635,0.3636363636363637,6
117,65,kmeans_augmented,6,0.0,1.0,0.0,1.0,,tree,0.0,0.0,0.028992747144494527,0.0066721701532479255,0.0,0.0,0.0,0.0,0.0,0.0,0.003249726420154234,0.017649350984001624,0.0,0.0,0.0,0.0,6
118,93,kmeans_augmented,6,0.0,0.0,1.0,1.0,,tree,0.0,0.0,0.02087309160305344,0.004918180491571717,0.0,0.0,0.0,0.0,0.004662155941484878,0.01898818679896808,0.0,0.0,0.0,0.0,0.0,0.0,6
119,64,kmeans_augmented,6,0.0,0.0,0.0,1.0,,tree,0.0,1.0,0.1155159841885098,0.023618833243674246,0.0,0.0,0.02607890583404137,0.13114376778704895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
120,66,kmeans_augmented,6,0.0,1.0,0.0,1.0,,flowers,0.0,0.0,0.02753779125102055,0.006138253733335071,0.0,0.0,0.0,0.0,0.0,0.0,0.0031391167982775976,0.01614011604245387,0.0,0.0,0.0,0.0,6
121,63,kmeans_augmented,6,0.0,0.0,1.0,1.0,,flowers,0.0,0.0,0.02969755631536605,0.007158790137773274,0.0,0.0,0.0,0.0,0.0043134723916085135,0.0175672533104546,0.0,0.0,0.0,0.0,0.0,0.0,6
122,0,kmeans_augmented,0,0.0,0.0,1.0,1.0,,effects,0.0,0.0,0.0177215492694129,0.004583530130357793,0.0,0.0,0.0,0.0,0.0,0.0,0.002978505300454373,0.01607958372862264,0.0,0.0,0.0,0.0,0
123,1,kmeans_augmented,0,0.0,0.0,1.0,1.0,,studies,0.0,0.0,0.017441506497975878,0.004382590539339086,0.0,0.0,0.0,0.0,0.0,0.0,0.002968281338582301,0.015856916258270067,0.0,0.0,0.0,0.0,0
124,2,kmeans_augmented,0,0.0,0.0,1.0,1.0,,increase,0.0,0.0,0.014726889011258584,0.00408971529814723,0.0,0.0,0.0,0.0,0.00881642879488395,0.04346059390709557,0.0,0.0,0.0,0.0,0.0,0.0,0
125,4,kmeans_augmented,0,0.0,0.0,1.0,1.0,,processing,0.0,0.0,0.01559690574415898,0.0038050225479524377,0.0,0.0,0.0,0.0,0.00636655342024497,0.033667001694921546,0.0,0.0,0.0,0.0,0.1875,0.3125,0
126,10,kmeans_augmented,1,0.0,0.0,1.0,1.0,,dishes,0.0,0.0,0.017094103224460932,0.006525176212297761,0.0,0.0,0.0,0.0,0.004957365003873096,0.04882929784064306,0.0,0.0,0.0,0.0,0.4827586206896552,1.7931034482758617,1
127,13,kmeans_augmented,1,0.0,0.0,1.0,1.0,,preparation,0.0,0.0,0.01490854227586636,0.0054143413454479285,0.0,0.0,0.0,0.0,0.006726247002006245,0.0245813684355539,0.0,0.0,0.0,0.0,0.06896551724137931,0.13793103448275862,1
128,14,kmeans_augmented,1,0.0,0.0,1.0,1.0,,traditional,0.0,0.0,0.01366626150868228,0.0052294043613677395,0.0,0.0,0.0,0.0,0.006389009939298054,0.023780292567115568,0.0,0.0,0.0,0.0,0.2413793103448276,0.6206896551724138,1
129,23,kmeans_augmented,2,0.0,0.0,1.0,1.0,,award,0.0,0.0,0.030830729253368064,0.006523522351697996,0.0,0.0,0.0,0.0,0.007155399386986544,0.020185981911543287,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,2
130,24,kmeans_augmented,2,0.0,0.0,1.0,1.0,,work,0.0,0.0,0.02396974485538254,0.0064668627525354214,0.0,0.0,0.0,0.0,0.006787266496061837,0.020416368467746457,0.0,0.0,0.0,0.0,0.0,0.0,2
131,32,kmeans_augmented,3,0.0,0.0,1.0,1.0,,operations,0.0,0.0,0.018341056883133502,0.005565000727249832,0.0,0.0,0.0,0.0,0.007815919186172386,0.021035062352496768,0.0,0.0,0.0,0.0,0.08695652173913042,0.13043478260869565,3
132,33,kmeans_augmented,3,0.0,0.0,1.0,1.0,,marketing,0.0,0.0,0.01669332822356771,0.005451218401490447,0.0,0.0,0.0,0.0,0.006619670623040778,0.01864123997791458,0.0,0.0,0.0,0.0,0.21739130434782608,0.4782608695652174,3
133,34,kmeans_augmented,3,0.0,0.0,1.0,1.0,,united,0.0,0.0,0.012937518031602929,0.005295938719671164,0.0,0.0,0.0,0.0,0.006336080876713626,0.014730183602985381,0.0,0.0,0.0,0.0,0.0,0.0,3
135,40,kmeans_augmented,4,0.0,0.0,1.0,1.0,,beers,0.0,0.0,0.026766227670930298,0.00582830814657924,0.0,0.0,0.0,0.0,0.0046432467192830465,0.014357372153701082,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,4
136,42,kmeans_augmented,4,0.0,0.0,1.0,1.0,,wines,0.0,0.0,0.02315179826290208,0.0053611075505556535,0.0,0.0,0.0,0.0,0.007260768839885924,0.040088343288554866,0.0,0.0,0.0,0.0,0.2307692307692308,0.5384615384615384,4
137,43,kmeans_augmented,4,0.0,0.0,1.0,1.0,,bottle,0.0,0.0,0.023658151971205986,0.0052907200531871965,0.0,0.0,0.0,0.0,0.006541765621744666,0.03327519154641618,0.0,0.0,0.0,0.0,0.0,0.0,4
138,44,kmeans_augmented,4,0.0,0.0,1.0,1.0,,produced,0.0,0.0,0.013871246473730984,0.005125848604974422,0.0,0.0,0.0,0.0,0.006220097922713697,0.03768344900917685,0.0,0.0,0.0,0.0,0.07692307692307693,0.2307692307692308,4
139,60,kmeans_augmented,6,0.0,0.0,1.0,1.0,,cultivation,0.0,0.0,0.02989876970855232,0.007820062385050558,0.0,0.0,0.0,0.0,0.00505543929550197,0.016837998407609404,0.0,0.0,0.0,0.0,0.2727272727272727,0.6818181818181818,6
140,62,kmeans_augmented,6,0.0,0.0,1.0,1.0,,plants,0.0,0.0,0.02568370871130808,0.007739482444463238,0.0,0.0,0.0,0.0,0.0044977931218771645,0.017818214072032525,0.0,0.0,0.0,0.0,0.5,1.5909090909090908,6
141,0,kmeans_augmented,0,0.0,0.0,0.0,1.0,,organic_compound,0.0,1.0,0.10756106947167804,0.01861399887764814,0.0,0.0,0.0,0.0,0.0035737717311333634,0.01616107332240228,0.0,0.0,0.0,0.0,0.5625,2.0,0
142,3,kmeans_augmented,0,0.0,0.0,0.0,1.0,,carbohydrate,0.0,1.0,0.0937071561566416,0.016284691359266606,0.0,0.0,0.0,0.0,0.003446106207382687,0.015106591942500852,0.0,0.0,0.0,0.0,0.0,0.0,0
143,4,kmeans_augmented,0,0.0,0.0,0.0,1.0,,chemical_formula,0.0,1.0,0.07371025612045219,0.01263200013607078,0.0,0.0,0.03949764731534156,0.4609899266629413,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0
144,10,kmeans_augmented,1,0.0,0.0,0.0,1.0,,pork,0.0,1.0,0.05815351426441636,0.01882283078618716,0.0,0.0,0.020376667703508256,0.3470426729954861,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.06896551724137931,1
145,12,kmeans_augmented,1,0.0,0.0,0.0,1.0,,sugar,0.0,1.0,0.04684564966694224,0.015196692374446456,0.0,0.0,0.019733998518599968,0.20368192997477733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
146,14,kmeans_augmented,1,0.0,0.0,0.0,1.0,,beef,0.0,1.0,0.043122021103672484,0.014099434455667215,0.0,0.0,0.034750479513796034,0.1606320258242719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147,23,kmeans_augmented,2,0.0,0.0,0.0,1.0,,food_network,0.0,1.0,0.19652247791758828,0.03078317601612535,0.0,0.0,0.01770201695800279,0.08563803644347677,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.8571428571428568,2
148,24,kmeans_augmented,2,0.0,0.0,0.0,1.0,,celebrity_chef,0.0,1.0,0.1901536939109998,0.029429201733101887,0.0,0.0,0.017631484810534063,0.062190040233188276,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,3.0,2
149,30,kmeans_augmented,3,0.0,0.0,0.0,1.0,,united_states,0.0,1.0,0.12608536113821864,0.03779690344939623,0.0,0.0,0.01403267272018098,0.049381669664070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
150,31,kmeans_augmented,3,0.0,0.0,0.0,1.0,,the_coca-cola_company,0.0,1.0,0.11069800741845737,0.02897387971013797,0.0,0.0,0.013543480272839584,0.047358507612615716,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,3
151,32,kmeans_augmented,3,0.0,0.0,0.0,1.0,,soft_drink,0.0,1.0,0.10522051310151123,0.02775169870931271,0.0,0.0,0.012975662059914158,0.04525262802830747,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.43478260869565216,3
152,33,kmeans_augmented,3,0.0,0.0,0.0,1.0,,fast_food,0.0,1.0,0.07861254356680702,0.020578188787864136,0.0,0.0,0.012287852500301472,0.04281139666639298,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,1.608695652173913,3
153,34,kmeans_augmented,3,0.0,0.0,0.0,1.0,,united_kingdom,0.0,1.0,0.07599615066775815,0.020204632023518874,0.0,0.0,0.03146462056904936,0.10355024989227714,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,3
154,42,kmeans_augmented,4,0.0,0.0,0.0,1.0,,cocktail,0.0,1.0,0.15765477349397067,0.02825087064614071,0.0,0.0,0.015360038418099747,0.049093919110895536,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,1.0769230769230769,4
155,43,kmeans_augmented,4,0.0,0.0,0.0,1.0,,alcoholic_beverage,0.0,1.0,0.15529934713154606,0.02773312453345742,0.0,0.0,0.015151539412046262,0.048072288567454234,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,2.5384615384615383,4
156,52,kmeans_augmented,5,0.0,0.0,0.0,1.0,,mollusc,0.0,1.0,0.481197897789054,0.037395871610054116,0.0,0.0,0.0152437238457389,0.1125513349236164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
157,53,kmeans_augmented,5,0.0,0.0,0.0,1.0,,atlantic_ocean,0.0,1.0,0.4661604634831461,0.03688739002278493,0.0,0.0,0.014239700339003297,0.11692173671115855,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,5
158,54,kmeans_augmented,5,0.0,0.0,0.0,1.0,,crustacean,0.0,1.0,0.4633449990790201,0.03568113644327197,0.0,0.0,0.03651930526121926,0.1639750853560504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
159,60,kmeans_augmented,6,0.0,0.0,0.0,1.0,,flowering_plant,0.0,1.0,0.17207125103562554,0.03646806772918392,0.0,0.0,0.01705451545933086,0.07808615604702811,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.2727272727272727,6
160,62,kmeans_augmented,6,0.0,0.0,0.0,1.0,,genus,0.0,1.0,0.159325232440394,0.03464681591566058,0.0,0.0,0.0158632856558341,0.07029423741083142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
161,63,kmeans_augmented,6,0.0,0.0,0.0,1.0,,cultivar,0.0,1.0,0.13346374543557646,0.0278894378383357,0.0,0.0,0.014603950283021206,0.06639855025195895,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.5454545454545454,6
162,0,kmeans_plain,0,1.0,0.0,0.0,,1.0,food_politics,0.0,0.0,0.07836233139479745,0.01945058764397653,0.02032077059020552,0.16918848316764934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.45,0
163,1,kmeans_plain,0,1.0,0.0,0.0,,1.0,nutrition,0.0,0.0,0.07481227241088922,0.018986133983960304,0.01601779404738712,0.0881334592382751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.75,0
164,2,kmeans_plain,0,1.0,0.0,0.0,,1.0,health,0.0,0.0,0.07435518012196791,0.017799753613635085,0.015992847987147348,0.17584217891395612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.2,0
165,9,kmeans_plain,0,0.0,1.0,0.0,,1.0,health,0.0,0.0,0.016717715105032938,0.0030751116616218863,0.0,0.0,0.0,0.0,0.0,0.0,0.0069378037932818215,0.0257031092675486,0.0,0.0,0.35,1.2,0
166,3,kmeans_plain,0,0.0,0.0,1.0,,1.0,health,0.0,0.0,0.015120276057317325,0.00386716629167536,0.0,0.0,0.0,0.0,0.007529549628738133,0.04496837661603408,0.0,0.0,0.0,0.0,0.35,1.2,0
167,3,kmeans_plain,0,1.0,0.0,0.0,,1.0,food_additives,0.0,0.0,0.07580976937636774,0.01717520035932215,0.015939270517867057,0.17416349462838135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.8,0
168,4,kmeans_plain,0,1.0,0.0,0.0,,1.0,food_and_drink,0.0,0.0,0.043989679888288336,0.01708413544312969,0.015682222498055853,0.16622893906444594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.85,0
169,10,kmeans_plain,1,1.0,0.0,0.0,,1.0,companies_by_industry_and_year_of_establishment,0.0,0.0,0.03381466490004514,0.012080227406813285,0.021406509001798083,0.06814170327476875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.29411764705882354,1
170,11,kmeans_plain,1,1.0,0.0,0.0,,1.0,food_product_brands,0.0,0.0,0.03148207689640449,0.010607489363090337,0.0184007927736594,0.0660983551259711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,3.4705882352941178,1
171,12,kmeans_plain,1,1.0,0.0,0.0,,1.0,food_and_drink_companies_by_year_of_establishment,0.0,0.0,0.030880750218248345,0.010519206909789709,0.016958036041116297,0.0656948979037316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,1.0,1
172,13,kmeans_plain,1,1.0,0.0,0.0,,1.0,brands,0.0,0.0,0.03144630180902221,0.010352650511316215,0.016503764670151008,0.06303473220117868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,1.7058823529411764,1
173,11,kmeans_plain,1,0.0,0.0,1.0,,1.0,brands,0.0,0.0,0.019651162803818657,0.006558646005984806,0.0,0.0,0.0,0.0,0.004866300314935828,0.03430963491089819,0.0,0.0,0.0,0.0,0.5294117647058824,1.7058823529411764,1
174,14,kmeans_plain,1,1.0,0.0,0.0,,1.0,establishments_in_the_united_states_by_year,0.0,0.0,0.03071336913644788,0.009974032435075893,0.016076590921345592,0.055345614875124655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471,1
175,20,kmeans_plain,2,1.0,0.0,0.0,,1.0,births_by_decade,0.0,0.0,0.048517236909256745,0.011169573350320887,0.021356312713822816,0.05264564276657345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,2
176,21,kmeans_plain,2,1.0,0.0,0.0,,1.0,years,0.0,0.0,0.04394363634319105,0.01081661401186586,0.019743152408893783,0.04664739135071537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,2
177,21,kmeans_plain,2,1.0,0.0,0.0,,1.0,years,0.0,0.0,0.04394363634319105,0.01081661401186586,0.019743152408893783,0.04664739135071537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,2
178,22,kmeans_plain,2,1.0,0.0,0.0,,1.0,20th-century_births,0.0,0.0,0.05025822159733891,0.0106638616003335,0.01910812626511281,0.04787622770266428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
179,23,kmeans_plain,2,1.0,0.0,0.0,,1.0,people,0.0,0.0,0.04775524561227592,0.009401283144346215,0.01863569310896289,0.0463594768608704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6666666666666666,2
180,23,kmeans_plain,2,1.0,0.0,0.0,,1.0,people,0.0,0.0,0.04775524561227592,0.009401283144346215,0.01863569310896289,0.0463594768608704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
181,24,kmeans_plain,2,1.0,0.0,0.0,,1.0,victims,0.0,0.0,0.04805341772523968,0.00933999889493852,0.018516690314538568,0.05102432413724583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
182,30,kmeans_plain,3,1.0,0.0,0.0,,1.0,alcoholic_drinks_by_country,0.0,0.0,0.0939387476190363,0.02128353758555313,0.008841342021951654,0.026023462689019453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.9230769230769232,3
183,31,kmeans_plain,3,1.0,0.0,0.0,,1.0,alcoholic_drinks,0.0,0.0,0.08782255591771182,0.02058959858913212,0.008841342021951654,0.026023462689019453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,3.3846153846153846,3
184,32,kmeans_plain,3,1.0,0.0,0.0,,1.0,fermented_drinks,0.0,0.0,0.08373093884625524,0.019332802272801184,0.008821714174244596,0.025978924395884114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,1.0,3
185,33,kmeans_plain,3,1.0,0.0,0.0,,1.0,wine,0.0,0.0,0.07305147446342633,0.015662085690639243,0.008442331000479577,0.02478601460219556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.4615384615384616,3
186,30,kmeans_plain,3,0.0,1.0,0.0,,1.0,wine,0.0,0.0,0.03659026485995512,0.009706710180928313,0.0,0.0,0.0,0.0,0.0,0.0,0.00401570682327551,0.013042164678030741,0.0,0.0,0.15384615384615385,0.4615384615384616,3
187,30,kmeans_plain,3,0.0,0.0,0.0,,1.0,wine,0.0,1.0,0.22838253589052315,0.04604365190216866,0.0,0.0,0.01403267272018098,0.049381669664070094,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.4615384615384616,3
188,34,kmeans_plain,3,1.0,0.0,0.0,,1.0,alcohol,0.0,0.0,0.06959597285631568,0.01479111800394657,0.008161569404661189,0.02393750113860881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,2.769230769230769,3
189,33,kmeans_plain,3,0.0,1.0,0.0,,1.0,alcohol,0.0,0.0,0.02951225431396305,0.006610650310846243,0.0,0.0,0.0,0.0,0.0,0.0,0.003746745665430525,0.012146681618749669,0.0,0.0,0.6923076923076923,2.769230769230769,3
190,31,kmeans_plain,3,0.0,0.0,1.0,,1.0,alcohol,0.0,0.0,0.02301415663637446,0.005370041157228254,0.0,0.0,0.0,0.0,0.005330753794794843,0.017164554049631714,0.0,0.0,0.0,0.0,0.6923076923076923,2.769230769230769,3
191,37,kmeans_plain,3,1.0,0.0,0.0,,1.0,beer,0.0,0.0,0.06613603427712374,0.01326542873796896,0.007823853643309613,0.023123047541575646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6153846153846154,3
192,31,kmeans_plain,3,0.0,1.0,0.0,,1.0,beer,0.0,0.0,0.03584132413312311,0.009137705038899845,0.0,0.0,0.0,0.0,0.0,0.0,0.0037984383402969273,0.012116132618533159,0.0,0.0,0.3076923076923077,0.6153846153846154,3
193,31,kmeans_plain,3,0.0,0.0,0.0,,1.0,beer,0.0,1.0,0.178085433676488,0.033984809777423644,0.0,0.0,0.013543480272839584,0.047358507612615716,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6153846153846154,3
194,40,kmeans_plain,4,1.0,0.0,0.0,,1.0,fishing,0.0,0.0,0.2889272934485904,0.03704296626823756,0.0244056599458926,0.12331750907567718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.75,4
